target,target_label,harness,harness_label,overview_rank,compiler_route_equivalent,rss_work_model,rss_comparison_eligibility,rss_interpretation,fixed_work_rss_aggregate_eligible,performance_unit,performance_source,variant,round,performance_cost_ratio,performance_cost_log2_ratio,performance_cost_percent_change,performance_display_clipped,peak_rss_ratio,peak_rss_log2_ratio,peak_rss_percent_change,peak_rss_display_clipped
rustpython,RustPython,execute_nbody,Execute n-body,2,false,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typed_plain,2,1.42698955708,0.512974776993,42.6989557076,false,1.01169372395,0.016772600496,1.16937239535,false
rustpython,RustPython,execute_nbody,Execute n-body,2,false,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typed_plain,3,1.46544862518,0.551342391776,46.5448625181,false,1.03064208519,0.0435434097438,3.06420851875,false
rustpython,RustPython,execute_nbody,Execute n-body,2,false,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typed_plain,4,1.44759079468,0.533653838663,44.7590794678,false,1.00024875622,0.00035883473407,0.0248756218906,false
rustpython,RustPython,execute_nbody,Execute n-body,2,false,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typed_plain,5,1.42906417355,0.515070703546,42.906417355,false,1.00446871897,0.0064326365515,0.446871896723,false
rustpython,RustPython,execute_nbody,Execute n-body,2,false,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typeiso_perf,1,1.45788043478,0.5438724047,45.7880434783,false,1.01419941459,0.0203413467674,1.41994145855,false
rustpython,RustPython,execute_nbody,Execute n-body,2,false,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typeiso_perf,2,1.53528988117,0.618511079464,53.5289881167,false,1.00317223363,0.00456932206747,0.317223362568,false
rustpython,RustPython,execute_nbody,Execute n-body,2,false,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typeiso_perf,3,1.47404124457,0.559776892485,47.4041244573,false,1.02504767959,0.035691017548,2.50476795931,false
rustpython,RustPython,execute_nbody,Execute n-body,2,false,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typeiso_perf,4,1.50530384754,0.590054726247,50.5303847537,false,1.01075870647,0.0154386307416,1.07587064677,false
rustpython,RustPython,execute_nbody,Execute n-body,2,false,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typeiso_perf,5,1.41445039484,0.500241581918,41.4450394844,false,0.984173286991,-0.0230157363634,-1.58267130089,false
actix_web,Actix Web,async_service_direct,Direct async service,1,false,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typed_plain,1,54.3154199298,5.7632899264,5331.54199298,true,0.107352941176,-3.21956637726,-89.2647058824,true
actix_web,Actix Web,async_service_direct,Direct async service,1,false,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typed_plain,2,54.8423030466,5.77721725178,5384.23030466,true,0.108816964286,-3.20002460831,-89.1183035714,true
actix_web,Actix Web,async_service_direct,Direct async service,1,false,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typed_plain,3,52.3688066063,5.71063582355,5136.88066063,true,0.105872645864,-3.23959820408,-89.4127354136,true
actix_web,Actix Web,async_service_direct,Direct async service,1,false,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typed_plain,4,52.3432627878,5.70993195166,5134.32627878,true,0.10483889608,-3.25375402715,-89.516110392,true
actix_web,Actix Web,async_service_direct,Direct async service,1,false,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typed_plain,5,53.9079229122,5.75242541807,5290.79229122,true,0.106666666667,-3.2288186905,-89.3333333333,true
actix_web,Actix Web,async_service_direct,Direct async service,1,false,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typeiso_perf,1,54.8973805023,5.77866540575,5389.73805023,true,0.105882352941,-3.2394659347,-89.4117647059,true
actix_web,Actix Web,async_service_direct,Direct async service,1,false,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typeiso_perf,2,52.9512817072,5.72659370054,5195.12817072,true,0.106038291605,-3.2373427628,-89.3961708395,true
actix_web,Actix Web,async_service_direct,Direct async service,1,false,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typeiso_perf,3,51.6315929675,5.69018220453,5063.15929675,true,0.107828655835,-3.21318746469,-89.2171344165,true
actix_web,Actix Web,async_service_direct,Direct async service,1,false,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typeiso_perf,4,53.2110396072,5.73365368524,5221.10396072,true,0.10650887574,-3.23095443484,-89.349112426,true
actix_web,Actix Web,async_service_direct,Direct async service,1,false,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typeiso_perf,5,52.3708511777,5.71069214783,5137.08511777,true,0.112592592593,-3.15081617849,-88.7407407407,true
actix_web,Actix Web,compression_gzip,Gzip compression,2,true,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typed_plain,1,1.0738517248,0.102794802755,7.38517247951,false,0.873490813648,-0.19513556424,-12.6509186352,false
actix_web,Actix Web,compression_gzip,Gzip compression,2,true,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typed_plain,2,1.07163542143,0.0998141733743,7.16354214297,false,1,0,0,false
actix_web,Actix Web,compression_gzip,Gzip compression,2,true,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typed_plain,3,1.07558881209,0.105126653983,7.55888120942,false,1,0,0,false
actix_web,Actix Web,compression_gzip,Gzip compression,2,true,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typed_plain,4,1.08378714054,0.116081434324,8.37871405369,false,0.882352941176,-0.180572245642,-11.7647058824,false
actix_web,Actix Web,compression_gzip,Gzip compression,2,true,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typed_plain,5,1.10903117359,0.149299918572,10.9031173594,false,1,0,0,false
actix_web,Actix Web,compression_gzip,Gzip compression,2,true,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typeiso_perf,1,1.07909281494,0.109818959263,7.90928149419,false,1.0750656168,0.104424717619,7.50656167979,false
actix_web,Actix Web,compression_gzip,Gzip compression,2,true,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typeiso_perf,2,1.08826779454,0.122033610192,8.82677945435,false,1,0,0,false
actix_web,Actix Web,compression_gzip,Gzip compression,2,true,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typeiso_perf,3,1.08547057368,0.118320616061,8.54705736753,false,1,0,0,false
actix_web,Actix Web,compression_gzip,Gzip compression,2,true,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typeiso_perf,4,1.09695232636,0.133500827455,9.6952326359,false,0.810891544118,-0.302419126471,-18.9108455882,false
actix_web,Actix Web,compression_gzip,Gzip compression,2,true,workload_native_adaptive_iterations,diagnostic_only,process_volume,false,seconds,criterion-median-seconds-per-iteration,typeiso_perf,5,1.09000611247,0.124336225282,9.00061124694,false,0.928571428571,-0.106915203917,-7.14285714286,false
